client_id,default
91463,0.4211321185597039
107088,0.5318551244162236
104158,0.3353120140476116
20218,0.5831427038439544
573,0.493651483605127
38443,0.21601759767514728
73113,0.37018793323371174
99049,0.5445295455068373
82199,0.0946820296285934
60808,0.32883726662565116
103260,0.30768908314539023
77438,0.7369496657500226
40320,0.7566646357577692
84124,0.26620707111299835
69231,0.7114403998681403
82821,0.4382627777639307
54726,0.5894215174004691
37778,0.33124505647802827
108116,0.1690989611198898
43598,0.6561027379104685
23345,0.22883865914667947
105157,0.49059869915185145
43973,0.8011783763928033
79887,0.5841267827042558
92320,0.6038960412529941
54418,0.6106192224897172
79971,0.5486726839504913
45451,0.4094019846065868
106772,0.42024478757332134
29223,0.15567011166679023
86360,0.28829152386970286
99956,0.43158478752384233
2286,0.6508871619297827
23289,0.4142658599315039
90690,0.7807734945017547
19804,0.34258185558182924
61536,0.2027979284889028
37688,0.287543863768677
74314,0.8243877769307305
67549,0.24589923315630918
19207,0.3416783927890119
74270,0.7491494505089281
69370,0.3526096942456164
6212,0.42756985128710545
95424,0.3407676805675582
18568,0.4733540780257885
106224,0.25845611604175006
32019,0.6347838068068887
97402,0.5803121383175472
56450,0.5540870337860083
91919,0.32687091738027063
81801,0.1934039613417873
71270,0.3472470601787664
47514,0.37134206989133345
275,0.5787773014960793
28815,0.5224633788264528
64846,0.20390228705736177
45165,0.23546147322243546
7032,0.6016007169610185
57976,0.24065952571816066
99147,0.18327174968824553
86253,0.2828416207517455
18780,0.1755822300180551
67732,0.30157386453675483
81518,0.22666132019061305
40092,0.19538673345497082
26566,0.6567031790965101
15821,0.8571899655130126
86263,0.5750444187594309
95162,0.633615188003072
63960,0.2557153834480463
36892,0.4335743315451211
56946,0.507859989062011
52656,0.8010588376974236
85439,0.8086420894507854
102782,0.6339723011510081
106376,0.12292189013142313
43590,0.6115800384462289
10011,0.27504064170683223
20493,0.8080474060041145
28721,0.4682045912194361
73103,0.6652042851477394
85516,0.36730561291213054
81020,0.15967958337976065
81989,0.7165549758757652
13142,0.6453780472902523
16447,0.5844462440617461
17561,0.4438346508621088
40923,0.7118524411071732
32788,0.43806957358346627
13766,0.36706973134532106
81627,0.3248083835122256
103476,0.3226773428292141
50817,0.6451929402924418
49368,0.3839329106351922
105595,0.08444875902299294
8548,0.2061675245033733
40890,0.8271041107380054
96824,0.7925854383924682
84416,0.2858394139963457
56147,0.17854927467343906
79205,0.6139356652003628
95882,0.13800926671036653
29518,0.8552872291064832
61207,0.4014232247819593
36076,0.6371516351344493
61965,0.38986579013444583
69222,0.3857296707514625
55794,0.1343443055478643
86433,0.3546861523570594
36676,0.41969349126393884
56927,0.18011400306537972
25362,0.88496076590141
56641,0.4316230877092128
100019,0.23792592172184276
13280,0.32193840190030326
53290,0.5373520866504453
7529,0.2589115584481089
72735,0.1594413088545784
87572,0.7037581332555815
55742,0.667210840803527
60331,0.2482830229250448
59825,0.3065205164367225
45002,0.8687197809497182
108189,0.3938960959495646
20687,0.618382952752028
60122,0.25389910006588506
66899,0.2079499656834539
89714,0.36945712189042557
102747,0.5916385146664931
87437,0.69795914988392
49346,0.1640064538050451
102539,0.5591718116386166
38162,0.11766292938629792
84639,0.47569372437537466
97968,0.2028685053559239
72640,0.3007174095649622
24333,0.41301495110839853
4196,0.26494714762739796
24662,0.32999808960706317
28238,0.6799245567733715
18510,0.2644083773732167
64124,0.3874489423655744
48593,0.3995192424116846
71690,0.20883334358231256
104908,0.6474782274745922
92538,0.492885348425616
58912,0.48109622986149514
15761,0.6260811899882135
84840,0.6332985396468451
99784,0.060584754088661916
30004,0.2795533473010928
48741,0.1778152082451176
101941,0.3482475821581932
36415,0.2295419695051777
91235,0.2941311231601996
28385,0.22731278489851794
100045,0.21763386555918818
7581,0.5372421859818247
16687,0.5331965924437055
65026,0.4813651337788256
26091,0.6839432044782454
50047,0.3942139097081917
47576,0.6286608727883682
3661,0.3070497678557153
44908,0.6278200657707173
78115,0.26209367116634075
91136,0.2867338095549559
3738,0.09760160554078415
39754,0.15098785183298552
97332,0.11176838888817288
107207,0.562961651530793
49260,0.2676520988301801
50687,0.6684547573891446
77353,0.5912382075106859
79597,0.5840072444878455
85894,0.2248587406345568
61443,0.25651808785015356
12347,0.601368976477987
7302,0.45810277650043923
3916,0.4866356803796919
91094,0.07883537688120856
91811,0.3779680905164586
9132,0.12953599923261658
76875,0.2213549601137809
76060,0.24712697469568215
41150,0.45385544105609926
100403,0.5020729798969721
102738,0.2580666350952244
55164,0.25296909954816393
79125,0.4041954181084937
20175,0.27825977296567084
1571,0.5813439288288533
105038,0.4723478547203878
76741,0.23343572033206578
42128,0.48136122574152873
78075,0.4295566135185943
21431,0.1913681218520138
88690,0.2213367844335849
87423,0.274164726667596
88102,0.7155097844545122
74580,0.32037056933057895
66516,0.4321136421746466
53509,0.33391207009134666
45116,0.4879095363630008
80326,0.4046003741306612
60721,0.28781626753850637
6348,0.8401686966924522
12480,0.4712671010315772
88943,0.7576382270638764
84917,0.5122870496710326
83904,0.24142925729553194
33821,0.19064943376863996
11620,0.32318305867234187
96956,0.28312086667409725
20444,0.31541659079764345
11688,0.310143585146576
2543,0.3260973227890676
12561,0.7659812557834992
61593,0.5461738359673118
31191,0.8329898126732823
17720,0.43701868144150485
30450,0.8229062491249773
93387,0.47822559952098304
29295,0.48746278767764545
38595,0.35586557218404524
88559,0.4869978669186923
105043,0.10247501756886983
17542,0.4369301425047079
44347,0.7490361541251443
52333,0.4381093711047509
104508,0.5306320737970647
7969,0.36937772721461126
62639,0.6560012059909086
54862,0.6566090420495373
1138,0.8025724169733365
76418,0.6836641252127819
23605,0.3526459703479157
53337,0.52670023175353
60455,0.7574967391334172
97510,0.5135752117822144
86732,0.3651011351480496
60044,0.22740534567380716
6139,0.5604261755074664
1231,0.5856760643509193
10964,0.5943948566714362
59421,0.7069028614240601
80041,0.537530140944231
5642,0.6180500027197798
61284,0.1205233015059046
94299,0.28969363549930205
64711,0.5529378941075578
34535,0.6021923494148798
53611,0.43402779554971144
63517,0.12924795144259416
13947,0.7553180445427482
48308,0.5156028532562855
29355,0.3596329558889086
2743,0.503997436086054
11052,0.16922749002065143
21162,0.7101473062622361
50254,0.44240897377653715
8589,0.1975951000043593
33393,0.5937617997394559
53379,0.2673926223426223
95564,0.4222124052520272
78779,0.468852450458879
82277,0.4524142351391474
85723,0.6507836987670029
76496,0.3790073812082189
65731,0.37085378340697456
80957,0.6290402099559831
53670,0.8300640794028965
108353,0.422636991674483
18626,0.5421274286440929
12491,0.3247725509287342
21274,0.4688169877699335
17038,0.3630001426038275
94030,0.760836877956376
20798,0.4366322784871202
81548,0.32098795529985047
1108,0.48403626537915756
77114,0.3017344646024418
33748,0.8470391711806965
21517,0.14523521246445678
92762,0.6448898531893505
6331,0.34452156621233054
76970,0.33213915423898155
35024,0.31312020674728575
3687,0.8156598403082729
110033,0.619489820912739
22985,0.6864930676361136
66968,0.8577991602759912
67600,0.4137925928032615
22676,0.7898742299717392
17091,0.30347742910353437
65798,0.3073155296715435
65656,0.48827339094217725
57665,0.7727540378459403
28967,0.3498431757371583
49017,0.42777646163501876
65338,0.6745313443113072
76390,0.6443576022565058
108368,0.3903301098391465
67509,0.4964889973119553
9503,0.32165072352193685
107874,0.5493562416993486
60601,0.5184556729723829
104656,0.22997455423670116
106613,0.14264443624686554
104546,0.32488229951130854
66927,0.6329959583799794
20259,0.8408694075362159
24349,0.19441874666496559
78336,0.3858970892560726
37717,0.6122173524338398
103904,0.8346637783908805
88678,0.4177318917025285
50135,0.20263155571702332
41884,0.5345970252351134
87724,0.2900631375033152
23718,0.09095176561002247
23026,0.40815359838845994
59246,0.15377835242907192
59061,0.48650829113311717
6397,0.29902279802298276
92724,0.186095241125173
67053,0.4117581106329985
54793,0.7141232276332253
22836,0.2811916178002893
83770,0.2343019874850786
45757,0.3393583624881846
25266,0.2972915425286086
77610,0.36153186998622183
40281,0.23325552330573368
7546,0.6513332584421837
108958,0.46157420124946974
99034,0.34084865549638155
24596,0.7263349219182712
59177,0.3259758089816371
96922,0.46660125561140214
101144,0.29294716285574973
29982,0.6340478478730738
45325,0.2807249507241563
61741,0.385617005628724
65405,0.4115521930765672
36589,0.8227359754811253
16356,0.6254638972791858
52821,0.19892587676171983
5113,0.7746656952738478
99771,0.21189499009267856
24478,0.7727069881737847
38247,0.7319340977676934
45480,0.46206224256849976
85124,0.221190882889543
82772,0.4501515589948799
6335,0.5944027637938476
12257,0.11578788758239925
90207,0.2768073862663475
34691,0.36595707320905196
94898,0.42531785462165844
27675,0.7517245938388191
90803,0.18593333965386738
76698,0.5972323570932252
46524,0.5243338426912844
81814,0.6041360189304319
8823,0.389154760337086
78828,0.26823483111494206
108417,0.3653429892116398
99582,0.28295139058485125
35989,0.10770662737072703
74157,0.3352647065869185
78557,0.38938197821545284
14520,0.16533660727655022
44066,0.25089582862453125
83076,0.8590184941855847
6371,0.607697166318563
78355,0.14893925587336698
30115,0.6520677747064584
14901,0.6599121142360808
69782,0.765020893803166
99380,0.1717157300602442
50643,0.6650445032462139
90650,0.5713252033694329
26495,0.5334732163787453
98284,0.2414517190036535
1371,0.4292324718567932
58925,0.4083360071507192
51624,0.4923792496985839
19305,0.3017375776046941
23949,0.1763249416029973
39486,0.6196887561033894
26259,0.4737206841326529
95823,0.5968727302012365
14883,0.8464329346490518
87922,0.27629553708658555
35262,0.3344837029583618
104180,0.6995064082158392
74029,0.19134353665037154
25738,0.6187323876978409
89435,0.44450991645812227
83654,0.7919365253186592
49162,0.15608844631187285
981,0.37486588595770653
108345,0.25612188240607353
98673,0.4238544115110374
17584,0.6113069112898105
69934,0.7481199682878766
18513,0.31636177761138107
65315,0.47891216492883587
47022,0.22805432817156043
33680,0.7901943409873381
65341,0.18416905056625088
28892,0.12495252243476378
32225,0.5835137835386748
62528,0.8308790224758162
19365,0.12736110011665844
33866,0.3291855902141421
22374,0.2505777863935477
61821,0.57911584541684
47234,0.7632719653025132
90120,0.26973250566961127
15528,0.5897893417358572
10580,0.7198693794010375
29234,0.36271611500675244
99701,0.7010658598210942
103611,0.3091289795977218
57161,0.277710074664347
22911,0.4045687416283449
103801,0.1850997589944496
27870,0.1651474684469113
16950,0.36340050861649975
104161,0.6185934390647659
104888,0.39250798773647555
70706,0.13060637906096728
77941,0.19353692666751987
100395,0.2889459054223273
16019,0.5316607376035314
101186,0.3563851348809195
16452,0.7622889398889111
38030,0.7933905246533259
106527,0.5485554589410547
107713,0.5356084240096463
2531,0.354497739095127
84537,0.599054982808328
110022,0.31121610240142306
15602,0.33241007180607524
47096,0.6048767339062495
76473,0.06228534193061981
56969,0.5367842698134218
65395,0.8389133100893149
56934,0.09524686836644107
19497,0.2822668764707264
101275,0.6915438871518198
13153,0.40831050518406803
5429,0.26989306493966225
66582,0.6116771047294197
48977,0.13376783174482043
83634,0.5941963605964447
34667,0.3689538435084945
18270,0.7029184390100288
90742,0.38764667054947427
9130,0.23264227126330173
78058,0.3584503106182207
93865,0.5594528142157941
92583,0.44822151364666457
65765,0.6261711589536538
69221,0.4554149453046945
46369,0.27356731158100794
100304,0.393097402015568
9409,0.8374609817065954
5712,0.616102290323256
55092,0.5705197463668243
54951,0.5782524595604076
11526,0.7516869470545234
75334,0.40608608349194325
33152,0.7189756349096778
90767,0.281410324177985
11563,0.4487442908367602
86242,0.5044432969507514
91705,0.22502527666330732
35577,0.7722040253828387
33345,0.33259164545984343
24264,0.43145680669567105
42594,0.4061714816396633
67528,0.6180755305951398
24522,0.3124009381415255
102624,0.7484128291003576
43046,0.6142267764488569
15889,0.6192173846530866
107957,0.21436510771900597
2736,0.21919609823124306
69026,0.6119666070617101
5768,0.27842847966766665
14766,0.5534280801983438
4705,0.31435257483886286
58108,0.2359026501773615
78134,0.8364711735496265
91284,0.7612801560100485
75717,0.616395668278828
64162,0.5025379927850333
37562,0.519616399343721
34966,0.45579295387886376
43660,0.25502603754866954
492,0.1958874846185812
5708,0.3786983822161854
96287,0.2464347509794736
7034,0.57592926287367
99922,0.5041828394727774
53314,0.4578952041452947
91641,0.06603906907725908
64243,0.3828116662077757
94451,0.24993101678886342
9640,0.8751387440977866
9282,0.3310522679761348
88041,0.8518200155943467
19011,0.8526788565554551
71182,0.2417719169865035
102527,0.18771020515128295
100864,0.20270751156577926
72592,0.15086535189117006
52472,0.2738145131673744
46353,0.2882425191883805
68849,0.24617288221417274
76572,0.6095847698546439
10434,0.5813360626099735
81909,0.314009948210283
61799,0.302662607755404
103129,0.5008643898410111
27459,0.5087606577529413
84276,0.6981189760788739
62005,0.5349149139684636
29688,0.6284309718590622
26781,0.5201755282601616
33061,0.5280389802257996
83473,0.4922187382195608
80996,0.6047312594130767
34979,0.7290108636168103
88165,0.7082312140715387
4144,0.12509160892839954
97825,0.28474080160398
78095,0.27413694037602326
71878,0.459568889542709
23169,0.7303364137644446
55717,0.3912801870484751
57284,0.5112017935832354
20948,0.44204505024803253
107721,0.503037666813093
98948,0.24756272157501868
20425,0.8026644260601657
102865,0.1635041911747657
57556,0.38499284821637053
32463,0.7018125394369659
105143,0.4116310581629681
57718,0.24401458932534967
31763,0.1798519337305083
35615,0.15098754818226462
96190,0.3398639056457529
67693,0.3638315070430435
10106,0.31882969444802317
38945,0.37363239641760193
100098,0.38582784103087164
107354,0.6643791633127104
49707,0.25620708533152226
109076,0.29239245762239924
72520,0.44995475165935966
77185,0.27109099494307803
69205,0.1439729753540617
59312,0.5018006896593415
46856,0.7861819027386259
38441,0.44271038109422906
2663,0.5739411697859464
5217,0.39329671191132504
22199,0.6067152426752707
76258,0.16838646685311742
19285,0.591611877304731
35308,0.07840999275396607
4010,0.6866777971962454
60194,0.33888916829230725
95891,0.4602233540144051
43112,0.4106879287517696
54720,0.1466403912198784
49360,0.5700719418617837
42032,0.18266261632290784
36413,0.24691690500798236
24419,0.7092088253682032
47087,0.4684547464012971
56376,0.3792217358104305
47268,0.47211259273131173
8960,0.4311277651865575
41842,0.5020946601586157
47812,0.1512222730389627
11406,0.2978789913073761
75339,0.5456359178992388
81032,0.54445602001185
72769,0.3349161572665343
8971,0.5873692303260054
11002,0.7152339302096546
46326,0.43168868713580566
47394,0.3447675505757093
54915,0.26834306966446436
89485,0.2288159970581236
93866,0.4008443149678001
36069,0.26725409530306443
45765,0.6501601504548192
63426,0.5134152617232284
97298,0.3498227276158055
37043,0.5575328040838573
64118,0.7962285477448174
79626,0.6240169062223099
100276,0.6178779614987591
103365,0.549867340131362
279,0.4456515107442657
25094,0.5798809855273545
18251,0.7249616937089797
23728,0.660339991653553
94500,0.24964901488685312
49184,0.3729377109352107
66621,0.6171563998314927
26946,0.0878282842613116
51033,0.19514657232946156
41135,0.3072723057960134
4282,0.47777897337600517
65384,0.5767428384490663
77046,0.3159017128385628
2437,0.5973807395135349
23038,0.41771992655563045
21796,0.31094806214504783
54977,0.3256366091457456
964,0.582023969161877
77529,0.7405846026097227
49695,0.47627997864580096
5394,0.3071719780512484
6768,0.6327035473218271
21589,0.1993564375262753
102992,0.5900105866958285
76986,0.18241293726958174
94897,0.4194932342289557
18353,0.6540188222318958
105457,0.7868093512541552
79540,0.11579750100040997
36338,0.38478519591090254
7548,0.7257572723135193
72470,0.4025304568488927
54840,0.7424656011242817
92926,0.2622338705702616
85365,0.34326515939004487
32856,0.7738590681353427
41041,0.7206150409994951
1861,0.2322605312895191
34836,0.539155430814716
89927,0.25791350077179065
69939,0.4127618539951777
41862,0.29363599811295726
68351,0.5979105614824425
4339,0.5824766371502437
108042,0.5829528584086278
48616,0.23144828954041
21886,0.23914704616767524
9275,0.6764839061727952
31249,0.5117319886744164
4912,0.8559358966481438
86759,0.7286336053515443
32666,0.5859028791390636
28327,0.6063841763389943
49771,0.2673740273154709
84470,0.3848382403769262
10300,0.470855694693593
51684,0.18369727740670577
109470,0.17803192608028234
40865,0.43982769458005677
12402,0.32217220532916807
9805,0.7668604722630132
45394,0.742087961679538
67632,0.5942909882065393
1414,0.8863340850796386
35493,0.5180987009891587
28999,0.3346285580584694
14431,0.5083112757084628
6220,0.6902994649619889
101876,0.16363716648276483
82010,0.6382001406446104
79754,0.3845206846329239
39844,0.2946729049485921
1739,0.3252648552702086
55639,0.07442099176747688
40508,0.7662227365430345
27760,0.6034254070681506
92362,0.7641936299031924
43739,0.21879442317406092
63636,0.5798953033641148
67478,0.3653817935778218
47153,0.25598292732472605
107668,0.05502618011588524
99677,0.2907849868754537
34285,0.4992093168936991
104873,0.1277182734641632
60930,0.6753530517825768
85493,0.3069776289912002
27070,0.6178749606949534
91361,0.3475617003569812
93292,0.38772465312971044
72029,0.25295892875092085
102653,0.6819940888603493
75458,0.3199766903592332
97771,0.5589527831480136
5563,0.30504344569114056
64982,0.2980337582626381
4728,0.44975329100833955
37885,0.5124560700201941
1026,0.6695904310428653
16987,0.36071527145709803
12424,0.19243377723483224
98326,0.6549859991013286
21476,0.4631537834241083
85777,0.7344866364160234
94367,0.22106663165207735
79417,0.406607929009675
84675,0.8022901940322292
52307,0.13869135011731612
12581,0.44659601271381644
36460,0.2727218323281209
109429,0.7388537183570948
4802,0.502118213900159
75057,0.22061158080167687
99070,0.15927144038430804
93063,0.5337137215082359
109784,0.6690578633748011
74563,0.10229518328404621
28568,0.2722671329911658
19982,0.5392455477198103
104408,0.6490387996832734
363,0.13434028279797905
107478,0.2900872232424958
94054,0.33631749156964047
94420,0.25100167092632747
104267,0.33821351658294246
51069,0.6018449836461732
15703,0.26124366608493643
6267,0.4587549538918876
39005,0.5317748201933434
7778,0.810857541096452
20691,0.5512395757309188
16784,0.13925100552397698
91806,0.4312240388270896
101032,0.3880731585384369
81141,0.5603500476822677
78719,0.3983274927308114
28614,0.5751861645704016
70537,0.19405240972455373
33929,0.4120604876698202
12081,0.6006493769690088
39687,0.4635157973842815
67292,0.23133537565552337
67830,0.08670813049148794
29128,0.3431062723272148
88387,0.1947191302351709
20484,0.4838291569819365
17057,0.21100007847263552
64252,0.3138779130876466
75234,0.4800433465845541
56276,0.6856743472146886
39823,0.6952378667238914
72525,0.22819468425268163
31410,0.4246260656081938
59965,0.7969837908484267
4644,0.3553835344681332
53996,0.2831884264271125
7113,0.6606001756310411
59389,0.764309928502927
95186,0.5634567169386915
93011,0.8651350637975848
87766,0.4177801530241091
82564,0.6874619595629762
10103,0.7251818016597332
58501,0.5346838351945307
69039,0.4142004449853074
48780,0.5397421795957373
13722,0.8741686063903176
80449,0.47032983323733457
39682,0.7170492542270527
44893,0.269218066299521
85282,0.5749109527435038
77052,0.44289626923367154
91671,0.22951743110959824
26357,0.10626476568522014
55949,0.2935447674319549
37811,0.15515831616994008
28840,0.3540296471706298
33644,0.49755878784947755
100524,0.3861484364284517
857,0.47592974689284456
97858,0.1796230684566361
50945,0.2640416262874828
103447,0.498840428173004
83334,0.5136115883241131
19733,0.360910260743592
75344,0.7310595393069458
16559,0.4456771605550807
46277,0.28708388119070144
102903,0.15206693771583824
36836,0.40825603356584383
97656,0.5924714575457488
43491,0.7076074111194858
10341,0.44654299993705665
76772,0.6459695774539421
12001,0.2697602920403102
10313,0.3441083579908213
21987,0.6082392341062003
37671,0.11236529654779212
107331,0.3500095932049865
3236,0.5800455223484887
18499,0.22413961372932392
84831,0.5049826559581555
45364,0.2677622618273354
9980,0.7150623879759014
106775,0.4669591095654707
71416,0.5617322559431063
98335,0.27482174277169613
83986,0.6835992470300296
91059,0.4403516888963137
100822,0.8068436465649083
73263,0.5113122717878497
7697,0.08478355665765626
63688,0.4049469730240968
101529,0.7188309752607027
2340,0.4227149892529263
42519,0.7088864553946072
96899,0.07112307417786573
83966,0.27678408175627917
59532,0.14459478470632955
2038,0.42984765422393645
3790,0.8928384402005097
38224,0.633149809054404
10645,0.7563713549106432
107234,0.3918991754497911
83550,0.4722436586385339
80468,0.14682885780997992
74609,0.319731636864472
84618,0.45133638584609287
27848,0.23191020729098707
76585,0.4180932333691381
35239,0.8869662782380504
23316,0.31273587500936495
36763,0.3688234814681337
19032,0.2528402748521546
1600,0.2875544252505101
81827,0.5123068107062336
38573,0.4122513409489045
75964,0.24711110932301947
109766,0.3471213421994086
59012,0.6858875543331406
67863,0.2530881920047899
34893,0.6151050236473988
48026,0.24918633484776398
81680,0.3705431063923854
23187,0.6433154625079333
39462,0.5728930920335799
467,0.45988106599097195
22357,0.6428143086903824
57145,0.6157818717857226
2030,0.2863669748179619
15867,0.7166581533224159
877,0.8197552052369921
108477,0.22727665153020757
58462,0.4981016961720255
17775,0.5325858324938161
48421,0.34130722413850956
31720,0.24805203180013605
53709,0.1244222189668922
28010,0.429379805658894
12436,0.5317981239599416
33166,0.2843506447191322
22183,0.32622785253990166
58550,0.669199889289031
105743,0.3005797786340226
59445,0.308876025705492
49853,0.3191545165325624
31321,0.6992935650078306
66911,0.6856372588776053
52971,0.8060961980291336
70863,0.5917060249314174
54209,0.6350031783521839
62591,0.8012041256906388
77895,0.6516092158549566
16802,0.1417671246065572
98288,0.3112534030748494
37924,0.11860730126013187
56131,0.5507793249478823
61439,0.44323136832271964
98147,0.6151029735105521
58812,0.3758360465007872
36281,0.4602727070083989
47823,0.6979940253347224
78050,0.37464560353427473
22049,0.8425560491072474
85595,0.3604885492227009
108391,0.3219264574450674
63985,0.4469769584940807
91615,0.3590554535431171
87995,0.7118476766858204
64979,0.8090718059926937
17416,0.8379787654852754
58072,0.39383751671827744
3805,0.44378769674315843
7864,0.2356199385188137
25750,0.34265535013427917
1816,0.32923558148916154
53447,0.26265814500329554
14876,0.4191142850661532
3470,0.49603234096201343
107625,0.731238263995066
42740,0.33853341979934753
86236,0.17107601650560642
8910,0.19913717694111463
81216,0.48933534436669884
6542,0.4418980439446987
101610,0.6877719121601584
95098,0.5738073288559032
46602,0.5294774227519082
60010,0.7593614505375683
37417,0.6123651770452688
108224,0.5691937035991324
92184,0.33278582702154486
93984,0.24425509240031137
90729,0.5122811726357686
83649,0.16634736783625675
94714,0.1319731893610027
101041,0.2459891615011528
62686,0.10050628595809862
70981,0.8668304927048722
93321,0.7252759732743146
34322,0.7748600965571927
65148,0.5343072167633435
93776,0.3173140198152709
5855,0.30251026445361245
9495,0.30201817341503107
62243,0.282667968696466
83391,0.2035377529800516
97788,0.15731527965197672
49094,0.558018441570363
90205,0.1388610466474908
76994,0.2756719312955753
91867,0.5974227831030227
72218,0.5959866331270864
93590,0.602340186248117
32707,0.941492265972212
1257,0.08646088511805027
73887,0.27984093494161644
101392,0.2929395574308788
62839,0.7715592633921634
28746,0.40059168147061835
41131,0.9228781802209748
108480,0.48034000153944534
96302,0.18893847822962392
109940,0.6390389388546849
28590,0.680035198785285
38304,0.6349522961557151
6986,0.04308789084012473
32076,0.3588764961649159
29309,0.15910588035089585
46051,0.5164010507667535
54624,0.059529429162660456
92319,0.33698098185413067
76815,0.6005840323063805
93099,0.2093459364431164
33496,0.695773330600243
1719,0.1730304909543217
103163,0.30219975495615276
7364,0.5045851421928501
86423,0.07686324588069723
107872,0.38233866917645415
109814,0.25662895496645843
103646,0.5979335938819945
24953,0.7827016591574174
31834,0.2220124189349397
80454,0.6478903380489716
84592,0.21470998052898307
58810,0.6778028860862146
25542,0.2930857307330155
98280,0.32814563446738515
